Fecha,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg,VALOR (Miles Euros),VOLUMEN (Miles Kg)
2012-12-01,0.35678010189580944,0.4835122884316883,49.24,1.3552109152457403,22274.87,16436.46
2013-01-01,0.34979399175001,0.48493140756289,49.458,1.3863342967578862,21982.59,15856.63
2013-02-01,0.33400690015514,0.4622001134065,47.427,1.383804086657535,20952.15,15140.98
2013-03-01,0.3673882216715,0.50771410103935,49.078,1.3819553025663196,23015.36,16654.2
2013-04-01,0.33533909111639,0.47835339758221,47.616,1.4264766925612626,21684.4,15201.37
2013-05-01,0.34168348787833,0.49809404546245,47.754,1.4577644607743447,22579.27,15488.97
2013-06-01,0.3275786761759,0.47291477596298,46.107,1.4436677670344886,21437.86,14849.58
2013-07-01,0.30764235792264,0.44516090790271,45.517,1.4470078532379549,20179.74,13945.84
2013-08-01,0.29509320289495,0.43385173389723,42.924,1.4702193396561405,19667.08,13376.97
2013-09-01,0.31751235096586,0.47621778892253,47.797,1.4998402029838966,21587.59,14393.26
2013-10-01,0.3313076637581,0.46520156898171,47.467,1.4041376637800276,21088.21,15018.62
2013-11-01,0.32848246593716,0.4753881200692,47.364,1.447225253600438,21549.98,14890.55
2013-12-01,0.33180158254634,0.46044635978142,46.564,1.3877159844983815,20872.65,15041.01
2014-01-01,0.34620546510732,0.52130598220775,49.291,1.5057705170718378,23367.36,15518.54
2014-02-01,0.30685747546798,0.43257490025095,45.813,1.4096932121051735,19390.02,13754.78
2014-03-01,0.35015886990389,0.49727389457724,49.064,1.4201379354283803,22290.13,15695.75
2014-04-01,0.32468873434614,0.477909104602,47.629,1.471899250106156,21422.11,14554.06
2014-05-01,0.32535912435876,0.48283697315069,47.296,1.4840123943113428,21643.0,14584.11
2014-06-01,0.31148595519905,0.45041508278983,44.694,1.4460205196153915,20189.7,13962.25
2014-07-01,0.30953234277292,0.43564374717728,44.148,1.4074256126988154,19527.58,13874.68
2014-08-01,0.28710205224412,0.41016914978916,41.921,1.4286527963945062,18385.69,12869.25
2014-09-01,0.31896152888722,0.45065557544661,45.795,1.4128837951674926,20200.48,14297.34
2014-10-01,0.33456432658865,0.47757379804993,47.141,1.427449850734127,21407.08,14996.73
