Fecha,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg,VALOR (Miles Euros),VOLUMEN (Miles Kg)
2004-05-01,57.147780348923085,109.2718443188277,100.0,1.912092537131879,4587797.26,2399359.43
2004-06-01,55.166665003674815,102.30143022120126,100.0,1.8544066460132518,4295143.22,2316181.96
2004-07-01,57.98702781881368,105.45232591479116,96.16,1.8185502841133299,4427434.12,2434595.38
2004-08-01,51.27163113089933,89.22238435607936,94.52,1.7401900892969377,3746017.22,2152648.29
2004-09-01,57.060746766327,105.45337033112035,100.0,1.8480895590618363,4427477.97,2395705.31
2004-10-01,59.327307644275656,117.77563879312851,100.0,1.9851842847699561,4944830.54,2490867.26
2004-11-01,52.16817358953638,107.41571928936895,99.39,2.0590277922038247,4509867.53,2190289.78
2004-12-01,56.72642016762705,136.19395600902405,98.02,2.4008910769720666,5718126.77,2381668.55
2005-01-01,53.290613212842345,106.37129096352896,100.0,1.9960605545798986,4571052.64,2290037.058
2005-02-01,50.8224049939152,101.29945125984419,100.0,1.9932045969090293,4353102.42,2183971.694
2005-03-01,52.82134106054889,107.09182982948957,100.0,2.027434890506294,4602016.08,2269871.2060000002
2005-04-01,53.613005663886035,108.04739604402953,100.0,2.0153206242792456,4643079.26,2303891.1049999995
2005-05-01,55.867911532311645,110.34190401626934,100.0,1.9750497376736953,4741680.27,2400790.309
2005-06-01,55.40781927262702,104.46241927649926,100.0,1.8853371355856003,4489023.43,2381018.941
2005-07-01,56.89659328629192,105.13994214362002,97.58,1.8479127847703911,4518138.36,2444995.4550000005
2005-08-01,52.51062981597397,95.36989160725054,92.73,1.816201632726153,4098293.73,2256519.131
2005-09-01,55.43071119989532,106.0632952855372,100.0,1.9134391926354628,4557817.26,2382002.6670000004
2005-10-01,58.519797351876356,117.80751071798841,100.0,2.0131223286645756,5062496.92,2514748.78
2005-11-01,51.7657589195873,106.8286678195249,100.0,2.063693647097342,4590707.32,2224510.08
2005-12-01,55.46860495995869,138.40991807433832,100.0,2.495283920954074,5947836.26,2383631.061
2006-01-01,53.04604696220516,111.85564764435229,100.0,2.1086518986805642,4900909.9,2324191.064
2006-02-01,50.85053831948007,105.84405196487607,100.0,2.081473578507404,4637514.27,2227995.742
2006-03-01,54.044311672856956,112.05524255102665,100.0,2.0733956836997693,4909655.07,2367929.628
2006-04-01,51.016921712958876,109.03465751537814,100.0,2.137225333367813,4777309.36,2235285.763
2006-05-01,56.032330710805375,115.54948961641662,100.0,2.0621931686688493,5062754.09,2455033.877
2006-06-01,54.72040410278812,109.43083760103225,100.0,1.9998177900052554,4794667.83,2397552.344
2006-07-01,54.921302844406064,105.46130165073988,98.48,1.9202257810510317,4620744.22,2406354.641
2006-08-01,50.14334705136495,97.68488742164568,89.23,1.9481126244241531,4280023.78,2197010.4429999995
2006-09-01,55.33600091476367,111.11059978986454,97.16,2.007926087051588,4868265.93,2424524.469
2006-10-01,56.14205405755775,120.50058730429892,99.24,2.1463515955572223,5279684.43,2459841.361
2006-11-01,52.685150073850956,115.74114105128668,99.52,2.196845617580049,5071151.22,2308378.513
2006-12-01,54.033683935684,140.533702753614,95.81,2.60085362532177,6157427.27,2367463.978
2007-01-01,54.220635785328845,118.30331213880002,100.0,2.1818872173905945,5279911.53,2419882.8830000004
2007-02-01,51.25474459484593,107.51131698498067,100.0,2.0975876054953906,4798261.62,2287514.289
2007-03-01,56.07768163246316,119.0523347747568,100.0,2.122989597805303,5313340.63,2502763.384
2007-04-01,50.7503516973519,109.51288146530767,100.0,2.157874335893951,4887592.03,2265003.0860000006
2007-05-01,55.49517759710631,117.06807602874834,100.0,2.1095179995397046,5224782.58,2476766.058
2007-06-01,56.26165920410672,116.97480798850852,100.0,2.0791211927139566,5220620.0,2510974.357
2007-07-01,53.84161181496362,108.53991990266233,97.25,2.0159114157963782,4844168.47,2402966.932
2007-08-01,49.483762533272305,100.02216814465706,89.65,2.0213129120366164,4464018.71,2208474.84
2007-09-01,55.23379968283765,114.18084472896267,96.9,2.0672277732947846,5095924.6,2465100.6850000005
2007-10-01,58.097113438756324,128.3894313593537,100.0,2.2099106781733098,5730057.99,2592891.2180000003
2007-11-01,53.53681059215925,122.75247625824527,99.74,2.292861208960831,5478479.03,2389363.5640000002
2007-12-01,53.2024502537915,149.143177741089,98.62,2.80331407725831,6656303.78,2374440.964
2008-01-01,57.211972816826396,133.00149002483857,100.0,2.3247142770389138,5829777.57,2507739.393
2008-02-01,55.48928201314511,126.61772953733023,100.0,2.281841194256851,5549961.88,2432229.681
2008-03-01,58.608668705716454,134.84492952635847,100.0,2.3007676595323563,5910579.99,2568959.958
2008-04-01,57.902548466775556,131.66173976727194,100.0,2.2738505170082344,5771053.07,2538008.997
2008-05-01,58.82439704910844,134.01913442937112,100.0,2.27829168087329,5874383.39,2578415.854
2008-06-01,56.8363414263115,126.16356732956541,100.0,2.219769326516853,5530054.85,2491274.559
2008-07-01,58.25778036899246,125.98068353141102,100.0,2.162469677585999,5522038.61,2553579.672
2008-08-01,52.783802395736856,112.94176254730031,96.01,2.1397049363844656,4950511.11,2313641.954
